Date_Time,wtr_0.5,wtr_1.0,wtr_1.5,wtr_2.0,wtr_2.5,Diff (1.5-0.5),Diff (2.5-1.5),Diff (2-1)
11/20/2023 7:00,11.334,11.236,11.236,11.236,16.523,No,Yes,No
11/20/2023 8:00,11.334,11.236,11.236,11.236,16.427,No,Yes,No
11/20/2023 9:00,11.236,11.139,11.236,11.139,16.427,No,Yes,No
11/20/2023 10:00,11.139,11.139,11.139,11.139,16.427,No,Yes,No
11/20/2023 11:00,11.139,11.139,11.139,11.139,16.427,No,Yes,No
11/20/2023 12:00,11.139,11.139,11.139,11.139,16.427,No,Yes,No
11/20/2023 13:00,11.139,11.041,11.139,11.139,16.427,No,Yes,No
11/20/2023 14:00,11.139,11.139,11.139,11.139,16.427,No,Yes,No
11/20/2023 15:00,11.236,11.139,11.139,11.139,16.332,No,Yes,No
11/20/2023 16:00,11.236,11.139,11.139,11.139,16.332,No,Yes,No
11/20/2023 17:00,11.236,11.139,11.139,11.041,16.332,No,Yes,No
11/20/2023 18:00,11.139,11.041,11.041,11.041,16.237,No,Yes,No
11/20/2023 19:00,11.139,11.041,11.041,11.041,16.237,No,Yes,No
11/20/2023 20:00,11.139,11.041,11.041,11.041,16.141,No,Yes,No
11/20/2023 21:00,11.041,10.944,11.041,10.944,16.141,No,Yes,No
11/20/2023 22:00,11.041,10.944,10.944,10.944,16.141,No,Yes,No
11/20/2023 23:00,11.041,10.944,10.944,10.944,16.046,No,Yes,No
11/21/2023 0:00,10.944,10.846,10.944,10.944,16.046,No,Yes,No
11/21/2023 1:00,10.944,10.846,10.944,10.846,16.046,No,Yes,No
11/21/2023 2:00,10.944,10.846,10.846,10.846,15.951,No,Yes,No
11/21/2023 3:00,10.944,10.846,10.846,10.748,15.951,No,Yes,No
11/21/2023 4:00,10.846,10.748,10.748,10.748,15.951,No,Yes,No
11/21/2023 5:00,10.846,10.748,10.748,10.748,15.855,No,Yes,No
11/21/2023 6:00,10.748,10.651,10.651,10.651,15.855,No,Yes,No
11/21/2023 7:00,10.651,10.651,10.651,10.651,15.76,No,Yes,No
11/21/2023 8:00,10.651,10.553,10.553,10.553,15.76,No,Yes,No
11/21/2023 9:00,10.553,10.553,10.553,10.553,15.664,No,Yes,No
11/21/2023 10:00,10.553,10.455,10.553,10.455,15.664,No,Yes,No
11/21/2023 11:00,10.553,10.455,10.553,10.553,15.76,No,Yes,No
11/21/2023 12:00,10.553,10.553,10.553,10.553,15.855,No,Yes,No
11/21/2023 13:00,10.651,10.553,10.553,10.553,15.76,No,Yes,No
11/21/2023 14:00,10.651,10.651,10.651,10.748,16.141,No,Yes,No
11/21/2023 15:00,10.748,10.748,10.748,10.846,16.046,No,Yes,No
11/21/2023 16:00,10.846,10.748,10.748,10.748,15.855,No,Yes,No
11/21/2023 17:00,10.846,10.748,10.748,10.748,15.855,No,Yes,No
11/21/2023 18:00,10.846,10.748,10.748,10.748,15.76,No,Yes,No
11/21/2023 19:00,10.748,10.651,10.651,10.651,15.76,No,Yes,No
11/21/2023 20:00,10.748,10.651,10.651,10.553,15.664,No,Yes,No
11/21/2023 21:00,10.651,10.553,10.553,10.553,15.569,No,Yes,No
11/21/2023 22:00,10.553,10.553,10.553,10.455,15.569,No,Yes,No
11/21/2023 23:00,10.553,10.455,10.455,10.455,15.473,No,Yes,No
11/22/2023 0:00,10.455,10.357,10.357,10.357,15.473,No,Yes,No
11/22/2023 1:00,10.357,10.259,10.357,10.357,15.378,No,Yes,No
11/22/2023 2:00,10.259,10.259,10.259,10.259,15.282,No,Yes,No
11/22/2023 3:00,10.161,10.161,10.259,10.161,15.282,No,Yes,No
11/22/2023 4:00,10.063,10.063,10.161,10.161,15.282,No,Yes,No
11/22/2023 5:00,9.866,10.063,10.063,10.063,15.187,No,Yes,No
11/22/2023 6:00,9.866,9.965,9.965,9.965,15.091,No,Yes,No
11/22/2023 7:00,9.669,9.866,9.965,9.866,14.996,No,Yes,No
11/22/2023 8:00,9.768,9.866,9.866,9.866,14.9,No,Yes,No
11/22/2023 9:00,9.768,9.768,9.768,9.768,14.9,No,Yes,No
11/22/2023 10:00,9.472,9.768,9.768,9.866,15.091,No,Yes,No
11/22/2023 11:00,9.571,9.669,9.768,9.866,15.378,No,Yes,No
11/22/2023 12:00,9.669,9.768,9.866,9.965,15.378,No,Yes,No
11/22/2023 13:00,9.866,9.965,10.063,10.063,15.569,No,Yes,No
11/22/2023 14:00,9.669,9.965,10.063,10.063,15.569,No,Yes,No
11/22/2023 15:00,9.669,9.768,10.063,10.063,15.664,No,Yes,No
11/22/2023 16:00,9.669,9.669,10.063,10.259,15.569,No,Yes,No
11/22/2023 17:00,9.768,9.768,10.161,10.259,15.473,No,Yes,No
11/22/2023 18:00,9.768,9.866,9.965,10.161,15.187,No,Yes,No
11/22/2023 19:00,9.768,9.768,9.965,10.063,15.187,No,Yes,No
11/22/2023 20:00,9.768,9.866,10.063,10.063,15.091,No,Yes,No
11/22/2023 21:00,9.866,9.866,9.965,9.965,14.996,No,Yes,No
11/22/2023 22:00,9.965,9.866,9.965,9.866,14.9,No,Yes,No
11/22/2023 23:00,9.866,9.866,9.866,9.768,14.804,No,Yes,No
11/23/2023 0:00,9.768,9.768,9.768,9.768,14.804,No,Yes,No
11/23/2023 1:00,9.571,9.669,9.669,9.669,14.709,No,Yes,No
11/23/2023 2:00,9.472,9.669,9.669,9.669,14.709,No,Yes,No
11/23/2023 3:00,9.373,9.571,9.571,9.571,14.613,No,Yes,No
11/23/2023 4:00,9.373,9.472,9.571,9.472,14.613,No,Yes,No
11/23/2023 5:00,9.472,9.472,9.472,9.472,14.517,No,Yes,No
11/23/2023 6:00,9.472,9.373,9.472,9.472,14.517,No,Yes,No
11/23/2023 7:00,9.373,9.373,9.373,9.373,14.421,No,Yes,No
11/23/2023 8:00,9.275,9.275,9.373,9.275,14.421,No,Yes,No
11/23/2023 9:00,9.077,9.275,9.275,9.275,14.517,No,Yes,No
11/23/2023 10:00,8.978,9.176,9.373,9.373,14.709,No,Yes,No
11/23/2023 11:00,9.077,9.275,9.275,9.373,14.996,No,Yes,No
11/23/2023 12:00,9.373,9.373,9.472,9.472,15.187,No,Yes,No
11/23/2023 13:00,9.373,9.373,9.571,9.571,15.378,No,Yes,No
11/23/2023 14:00,9.275,9.373,9.571,9.768,15.473,No,Yes,No
11/23/2023 15:00,9.176,9.472,9.571,9.965,15.473,No,Yes,No
11/23/2023 16:00,9.275,9.472,9.669,10.063,15.282,No,Yes,No
11/23/2023 17:00,9.275,9.373,9.571,9.965,15.091,No,Yes,No
11/23/2023 18:00,9.275,9.472,9.669,9.866,14.9,No,Yes,No
11/23/2023 19:00,9.373,9.472,9.669,9.866,14.804,No,Yes,No
11/23/2023 20:00,9.373,9.472,9.768,9.768,14.709,No,Yes,No
11/23/2023 21:00,9.373,9.472,9.669,9.669,14.709,No,Yes,No
11/23/2023 22:00,9.373,9.472,9.669,9.571,14.613,No,Yes,No
11/23/2023 23:00,9.373,9.472,9.571,9.571,14.613,No,Yes,No
11/24/2023 0:00,9.373,9.472,9.472,9.472,14.517,No,Yes,No
11/24/2023 1:00,9.472,9.373,9.373,9.373,14.421,No,Yes,No
11/24/2023 2:00,9.373,9.275,9.275,9.275,14.325,No,Yes,No
11/24/2023 3:00,9.275,9.275,9.275,9.176,14.325,No,Yes,No
11/24/2023 4:00,9.275,9.176,9.176,9.077,14.23,No,Yes,No
11/24/2023 5:00,9.176,9.077,9.077,9.077,14.134,No,Yes,No
11/24/2023 6:00,9.077,8.978,8.978,8.879,14.038,No,Yes,No
11/24/2023 7:00,8.879,8.779,8.779,8.779,13.846,No,Yes,No
11/24/2023 8:00,8.779,8.68,8.68,8.68,13.75,No,Yes,No
11/24/2023 9:00,8.68,8.581,8.68,8.581,13.75,No,Yes,No
11/24/2023 10:00,8.68,8.581,8.581,8.581,13.75,No,Yes,No
11/24/2023 11:00,8.581,8.481,8.581,8.581,13.942,No,Yes,No
11/24/2023 12:00,8.581,8.581,8.581,8.581,13.942,No,Yes,No
11/24/2023 13:00,8.68,8.581,8.581,8.581,14.23,No,Yes,No
11/24/2023 14:00,8.68,8.68,8.68,8.68,14.134,No,Yes,No
11/24/2023 15:00,8.779,8.68,8.68,8.68,14.038,No,Yes,No
11/24/2023 16:00,8.779,8.779,8.779,8.68,13.942,No,Yes,No
11/24/2023 17:00,8.779,8.68,8.68,8.68,13.846,No,Yes,No
11/24/2023 18:00,8.779,8.68,8.68,8.68,13.75,No,Yes,No
11/24/2023 19:00,8.779,8.68,8.68,8.581,13.654,No,Yes,No
11/24/2023 20:00,8.68,8.581,8.581,8.581,13.654,No,Yes,No
11/24/2023 21:00,8.581,8.481,8.481,8.481,13.558,No,Yes,No
11/24/2023 22:00,8.581,8.481,8.481,8.481,13.558,No,Yes,No
11/24/2023 23:00,8.481,8.382,8.382,8.382,13.461,No,Yes,No
11/25/2023 0:00,8.382,8.282,8.282,8.282,13.461,No,Yes,No
11/25/2023 1:00,8.282,8.182,8.182,8.182,13.365,No,Yes,No
11/25/2023 2:00,8.082,7.983,8.082,8.082,13.269,No,Yes,No
11/25/2023 3:00,7.983,7.983,8.082,8.082,13.173,No,Yes,No
11/25/2023 4:00,7.882,7.983,7.983,7.983,13.173,No,Yes,No
11/25/2023 5:00,7.782,7.983,7.983,7.983,13.076,No,Yes,No
11/25/2023 6:00,7.782,7.882,7.882,7.882,13.076,No,Yes,No
11/25/2023 7:00,7.582,7.782,7.882,7.782,12.98,No,Yes,No
11/25/2023 8:00,7.682,7.782,7.782,7.782,12.98,No,Yes,No
11/25/2023 9:00,7.682,7.682,7.682,7.682,12.98,No,Yes,No
11/25/2023 10:00,7.682,7.582,7.582,7.682,13.173,No,Yes,No
11/25/2023 11:00,7.481,7.481,7.582,7.582,13.558,No,Yes,No
11/25/2023 12:00,7.481,7.582,7.582,7.782,13.75,No,Yes,No
11/25/2023 13:00,7.582,7.582,7.782,7.882,13.846,No,Yes,No
11/25/2023 14:00,7.682,7.582,7.782,7.882,13.846,No,Yes,No
11/25/2023 15:00,7.682,7.582,7.782,7.882,13.942,No,Yes,No
11/25/2023 16:00,7.782,7.682,7.782,7.882,13.558,No,Yes,No
11/25/2023 17:00,7.782,7.682,7.782,7.882,13.365,No,Yes,No
11/25/2023 18:00,7.782,7.682,7.682,7.983,13.365,No,Yes,No
11/25/2023 19:00,7.782,7.782,7.782,7.882,13.365,No,Yes,No
11/25/2023 20:00,7.782,7.782,7.882,7.882,13.269,No,Yes,No
11/25/2023 21:00,7.782,7.782,7.882,7.882,13.269,No,Yes,No
11/25/2023 22:00,7.782,7.682,7.882,7.882,13.076,No,Yes,No
11/25/2023 23:00,7.782,7.682,7.782,7.983,13.076,No,Yes,No
11/26/2023 0:00,7.782,7.682,7.882,7.983,13.076,No,Yes,No
11/26/2023 1:00,7.782,7.682,7.882,7.882,12.98,No,Yes,No
11/26/2023 2:00,7.782,7.782,7.882,7.782,12.98,No,Yes,No
11/26/2023 3:00,7.882,7.882,7.782,7.782,12.98,No,Yes,No
11/26/2023 4:00,7.882,7.782,7.782,7.782,12.883,No,Yes,No
11/26/2023 5:00,7.782,7.782,7.782,7.782,12.883,No,Yes,No
11/26/2023 6:00,7.882,7.782,7.782,7.682,12.883,No,Yes,No
11/26/2023 7:00,7.782,7.682,7.782,7.682,12.883,No,Yes,No
11/26/2023 8:00,7.682,7.682,7.682,7.682,12.787,No,Yes,No
11/26/2023 9:00,7.682,7.582,7.582,7.582,12.69,No,Yes,No
11/26/2023 10:00,7.481,7.481,7.481,7.481,12.69,No,Yes,No
11/26/2023 11:00,7.481,7.381,7.381,7.381,12.594,No,Yes,No
11/26/2023 12:00,7.481,7.381,7.481,7.381,12.69,No,Yes,No
11/26/2023 13:00,7.381,7.381,7.381,7.381,12.883,No,Yes,No
11/26/2023 14:00,7.481,7.481,7.481,7.481,13.173,No,Yes,No
11/26/2023 15:00,7.582,7.481,7.582,7.481,13.173,No,Yes,No
11/26/2023 16:00,7.582,7.481,7.481,7.481,12.594,No,Yes,No
11/26/2023 17:00,7.582,7.481,7.481,7.381,12.594,No,Yes,No
11/26/2023 18:00,7.481,7.381,7.381,7.381,12.497,No,Yes,No
11/26/2023 19:00,7.481,7.381,7.381,7.381,12.497,No,Yes,No
11/26/2023 20:00,7.481,7.381,7.381,7.28,12.497,No,Yes,No
11/26/2023 21:00,7.381,7.28,7.28,7.28,12.497,No,Yes,No
11/26/2023 22:00,7.381,7.28,7.28,7.28,12.401,No,Yes,No
11/26/2023 23:00,7.28,7.179,7.179,7.179,12.304,No,Yes,No
11/27/2023 0:00,6.978,6.978,7.079,7.079,12.304,No,Yes,No
11/27/2023 1:00,6.877,6.978,6.978,6.978,12.11,No,Yes,No
11/27/2023 2:00,6.877,6.877,6.877,6.877,12.013,No,Yes,No
11/27/2023 3:00,6.674,6.775,6.775,6.775,11.916,No,Yes,No
11/27/2023 4:00,6.674,6.674,6.775,6.775,11.916,No,Yes,No
11/27/2023 5:00,6.674,6.674,6.674,6.674,11.916,No,Yes,No
11/27/2023 6:00,6.674,6.674,6.674,6.674,11.916,No,Yes,No
11/27/2023 7:00,6.674,6.573,6.573,6.573,11.819,No,Yes,No
11/27/2023 8:00,6.573,6.471,6.573,6.573,11.722,No,Yes,No
11/27/2023 9:00,6.37,6.37,6.37,6.471,11.722,No,Yes,No
11/27/2023 10:00,6.166,6.37,6.471,6.471,11.819,No,Yes,No
11/27/2023 11:00,6.37,6.37,6.471,6.573,12.013,No,Yes,No
11/27/2023 12:00,6.674,6.573,6.573,6.573,12.013,No,Yes,No
11/27/2023 13:00,6.674,6.573,6.674,6.674,12.207,No,Yes,No
11/27/2023 14:00,6.775,6.674,6.775,6.674,12.207,No,Yes,No
11/27/2023 15:00,6.877,6.775,6.775,6.877,12.401,No,Yes,No
11/27/2023 16:00,6.978,6.877,6.877,6.877,12.304,No,Yes,No
11/27/2023 17:00,6.775,6.877,6.877,6.877,12.11,No,Yes,No
11/27/2023 18:00,6.877,6.877,6.877,6.877,11.916,No,Yes,No
11/27/2023 19:00,6.978,6.877,6.877,6.775,11.916,No,Yes,No
11/27/2023 20:00,6.877,6.877,6.877,6.775,11.916,No,Yes,No
11/27/2023 21:00,6.877,6.775,6.775,6.775,11.819,No,Yes,No
11/27/2023 22:00,6.775,6.775,6.674,6.674,11.819,No,Yes,No
11/27/2023 23:00,6.674,6.573,6.573,6.573,11.722,No,Yes,No
11/28/2023 0:00,6.471,6.471,6.471,6.471,11.625,No,Yes,No
11/28/2023 1:00,6.37,6.471,6.471,6.471,11.528,No,Yes,No
11/28/2023 2:00,6.268,6.37,6.37,6.37,11.528,No,Yes,No
11/28/2023 3:00,6.268,6.268,6.268,6.268,11.431,No,Yes,No
11/28/2023 4:00,6.268,6.166,6.268,6.166,11.334,No,Yes,No
11/28/2023 5:00,6.166,6.166,6.166,6.064,11.236,No,Yes,No
11/28/2023 6:00,5.962,5.962,6.064,6.064,11.236,No,Yes,No
11/28/2023 7:00,5.86,5.962,5.962,5.962,11.236,No,Yes,No
11/28/2023 8:00,5.962,5.962,5.962,5.962,11.139,No,Yes,No
11/28/2023 9:00,5.757,5.86,5.86,5.86,11.139,No,Yes,No
11/28/2023 10:00,5.655,5.757,5.86,5.86,11.431,No,Yes,No
11/28/2023 11:00,5.757,5.86,5.962,5.962,11.819,No,Yes,No
11/28/2023 12:00,5.655,5.757,5.86,5.962,12.207,No,Yes,No
11/28/2023 13:00,5.655,5.757,5.86,5.962,12.11,No,Yes,No
11/28/2023 14:00,5.86,5.86,5.962,6.064,12.207,No,Yes,No
11/28/2023 15:00,5.86,5.86,5.86,6.064,12.013,No,Yes,No
11/28/2023 16:00,5.757,5.757,5.962,6.471,11.819,No,Yes,No
11/28/2023 17:00,5.757,5.757,5.962,6.268,11.431,No,Yes,No
11/28/2023 18:00,5.86,5.757,5.962,6.064,11.236,No,Yes,No
11/28/2023 19:00,5.962,5.86,5.962,5.962,11.431,No,Yes,No
11/28/2023 20:00,5.86,5.757,5.962,6.064,11.431,No,Yes,No
11/28/2023 21:00,5.86,5.86,5.962,5.962,11.431,No,Yes,No
11/28/2023 22:00,5.86,5.86,5.962,5.962,11.236,No,Yes,No
11/28/2023 23:00,5.962,5.962,5.962,5.962,11.139,No,Yes,No
11/29/2023 0:00,5.962,5.962,5.962,5.962,11.139,No,Yes,No
11/29/2023 1:00,5.962,5.962,5.962,5.962,11.139,No,Yes,No
11/29/2023 2:00,5.86,5.86,5.86,5.86,11.041,No,Yes,No
11/29/2023 3:00,5.962,5.86,5.86,5.86,10.944,No,Yes,No
11/29/2023 4:00,5.757,5.86,5.86,5.757,10.944,No,Yes,No
11/29/2023 5:00,5.552,5.655,5.757,5.757,10.944,No,Yes,No
11/29/2023 6:00,5.45,5.655,5.757,5.655,10.944,No,Yes,No
11/29/2023 7:00,5.347,5.655,5.655,5.655,10.846,No,Yes,No
11/29/2023 8:00,5.552,5.552,5.552,5.552,10.748,No,Yes,No
11/29/2023 9:00,5.552,5.552,5.552,5.552,10.846,No,Yes,No
11/29/2023 10:00,5.45,5.552,5.552,5.552,11.139,No,Yes,No
11/29/2023 11:00,5.45,5.552,5.552,5.655,11.431,No,Yes,No
11/29/2023 12:00,5.757,5.757,5.757,5.86,11.625,No,Yes,No
11/29/2023 13:00,5.86,5.86,5.86,5.962,12.013,No,Yes,No
11/29/2023 14:00,5.757,5.86,6.064,6.166,12.11,No,Yes,No
11/29/2023 15:00,5.655,5.655,5.962,6.166,12.207,No,Yes,No
11/29/2023 16:00,5.655,5.757,6.064,6.166,12.401,No,Yes,No
11/29/2023 17:00,5.757,5.962,5.962,6.268,12.304,No,Yes,No
11/29/2023 18:00,5.757,5.757,5.962,6.166,11.916,No,Yes,No
11/29/2023 19:00,5.757,5.757,5.86,5.962,12.013,No,Yes,No
11/29/2023 20:00,5.757,5.655,5.757,6.064,12.013,No,Yes,No
11/29/2023 21:00,5.757,5.757,5.86,6.166,11.916,No,Yes,No
11/29/2023 22:00,5.86,5.86,6.064,6.166,11.819,No,Yes,No
11/29/2023 23:00,5.86,5.962,6.064,6.166,11.722,No,Yes,No
11/30/2023 0:00,5.86,5.86,6.064,6.166,11.528,No,Yes,No
11/30/2023 1:00,5.86,5.962,6.166,6.268,11.431,No,Yes,No
11/30/2023 2:00,5.86,5.86,6.166,6.268,11.431,No,Yes,No
11/30/2023 3:00,5.86,5.86,6.166,6.166,11.431,No,Yes,No
11/30/2023 4:00,5.86,5.757,6.064,6.166,11.334,No,Yes,No
11/30/2023 5:00,5.86,5.86,6.064,6.064,11.334,No,Yes,No
11/30/2023 6:00,5.86,5.86,6.064,6.064,11.236,No,Yes,No
11/30/2023 7:00,5.962,6.064,6.064,5.962,11.236,No,Yes,No
11/30/2023 8:00,5.962,5.962,5.962,5.962,11.236,No,Yes,No
11/30/2023 9:00,5.962,5.962,5.962,5.962,11.236,No,Yes,No
11/30/2023 10:00,6.064,5.962,5.962,5.962,11.236,No,Yes,No
11/30/2023 11:00,6.166,6.064,5.962,5.962,11.236,No,Yes,No
11/30/2023 12:00,5.962,6.064,6.064,6.064,11.334,No,Yes,No
11/30/2023 13:00,5.962,5.962,6.064,6.064,11.334,No,Yes,No
11/30/2023 14:00,5.962,5.962,6.064,6.064,11.431,No,Yes,No
11/30/2023 15:00,5.962,5.962,6.064,6.064,11.431,No,Yes,No
11/30/2023 16:00,6.064,5.962,5.962,6.064,11.528,No,Yes,No
11/30/2023 17:00,6.064,5.962,5.962,5.962,11.528,No,Yes,No
11/30/2023 18:00,6.166,6.064,6.064,6.064,11.528,No,Yes,No
11/30/2023 19:00,6.064,6.064,6.064,6.064,11.528,No,Yes,No
11/30/2023 20:00,6.166,6.064,6.064,6.064,11.528,No,Yes,No
11/30/2023 21:00,6.166,6.064,6.064,6.166,11.528,No,Yes,No
11/30/2023 22:00,6.166,6.064,6.064,6.064,11.528,No,Yes,No
11/30/2023 23:00,6.166,6.064,6.064,6.166,11.528,No,Yes,No
12/1/2023 0:00,6.166,6.064,6.166,6.268,11.528,No,Yes,No
12/1/2023 1:00,6.166,6.064,6.166,6.268,11.528,No,Yes,No
12/1/2023 2:00,6.166,6.064,6.166,6.166,11.625,No,Yes,No
12/1/2023 3:00,6.166,6.064,6.064,6.268,11.528,No,Yes,No
12/1/2023 4:00,6.166,6.064,6.268,6.37,11.625,No,Yes,No
12/1/2023 5:00,6.166,6.166,6.268,6.37,11.625,No,Yes,No
12/1/2023 6:00,6.268,6.166,6.166,6.37,11.722,No,Yes,No
12/1/2023 7:00,6.268,6.166,6.268,6.37,11.722,No,Yes,No
12/1/2023 8:00,6.268,6.166,6.268,6.37,11.819,No,Yes,No
12/1/2023 9:00,6.268,6.166,6.268,6.37,11.819,No,Yes,No
12/1/2023 10:00,6.268,6.166,6.37,6.37,11.819,No,Yes,No
12/1/2023 11:00,6.268,6.166,6.37,6.573,11.819,No,Yes,No
12/1/2023 12:00,6.268,6.37,6.573,6.573,12.013,No,Yes,No
12/1/2023 13:00,6.268,6.268,6.573,6.674,11.916,No,Yes,No
12/1/2023 14:00,6.268,6.37,6.573,6.674,11.916,No,Yes,No
12/1/2023 15:00,6.268,6.268,6.573,6.775,11.916,No,Yes,No
12/1/2023 16:00,6.268,6.268,6.775,6.775,11.916,No,Yes,No
12/1/2023 17:00,6.268,6.166,6.37,6.775,12.013,No,Yes,No
12/1/2023 18:00,6.268,6.37,6.674,6.674,11.916,No,Yes,No
12/1/2023 19:00,6.268,6.37,6.674,6.674,11.819,No,Yes,No
12/1/2023 20:00,6.37,6.471,6.573,6.573,11.819,No,Yes,No
12/1/2023 21:00,6.37,6.471,6.573,6.573,11.819,No,Yes,No
12/1/2023 22:00,6.37,6.37,6.573,6.573,11.722,No,Yes,No
12/1/2023 23:00,6.37,6.37,6.471,6.573,11.722,No,Yes,No
12/2/2023 0:00,6.37,6.37,6.471,6.573,11.722,No,Yes,No
12/2/2023 1:00,6.37,6.37,6.573,6.471,11.625,No,Yes,No
12/2/2023 2:00,6.471,6.471,6.471,6.471,11.625,No,Yes,No
12/2/2023 3:00,6.471,6.471,6.471,6.471,11.625,No,Yes,No
12/2/2023 4:00,6.37,6.471,6.471,6.471,11.625,No,Yes,No
12/2/2023 5:00,6.471,6.37,6.471,6.471,11.528,No,Yes,No
12/2/2023 6:00,6.573,6.471,6.471,6.37,11.528,No,Yes,No
12/2/2023 7:00,6.471,6.37,6.37,6.37,11.528,No,Yes,No
12/2/2023 8:00,6.471,6.37,6.37,6.37,11.528,No,Yes,No
12/2/2023 9:00,6.471,6.37,6.37,6.37,11.528,No,Yes,No
12/2/2023 10:00,6.471,6.37,6.37,6.37,11.528,No,Yes,No
12/2/2023 11:00,6.471,6.37,6.37,6.37,11.528,No,Yes,No
12/2/2023 12:00,6.471,6.37,6.37,6.37,11.528,No,Yes,No
12/2/2023 13:00,6.471,6.37,6.471,6.471,11.722,No,Yes,No
12/2/2023 14:00,6.471,6.37,6.37,6.37,11.625,No,Yes,No
12/2/2023 15:00,6.471,6.37,6.37,6.37,11.625,No,Yes,No
12/2/2023 16:00,6.471,6.37,6.471,6.471,11.625,No,Yes,No
12/2/2023 17:00,6.471,6.37,6.471,6.471,11.528,No,Yes,No
12/2/2023 18:00,6.471,6.471,6.471,6.471,11.528,No,Yes,No
12/2/2023 19:00,6.573,6.471,6.471,6.37,11.528,No,Yes,No
12/2/2023 20:00,6.573,6.471,6.37,6.37,11.528,No,Yes,No
12/2/2023 21:00,6.573,6.471,6.471,6.37,11.528,No,Yes,No
12/2/2023 22:00,6.573,6.37,6.37,6.37,11.431,No,Yes,No
12/2/2023 23:00,6.573,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 0:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 1:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 2:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 3:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 4:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 5:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 6:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 7:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 8:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 9:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 10:00,6.471,6.37,6.37,6.37,11.431,No,Yes,No
12/3/2023 11:00,6.471,6.37,6.37,6.37,11.625,No,Yes,No
12/3/2023 12:00,6.471,6.471,6.471,6.471,11.916,No,Yes,No
12/3/2023 13:00,6.573,6.471,6.573,6.573,11.819,No,Yes,No
12/3/2023 14:00,6.573,6.471,6.573,6.573,12.304,No,Yes,No
12/3/2023 15:00,6.471,6.573,6.674,6.775,12.207,No,Yes,No
12/3/2023 16:00,6.573,6.471,6.775,6.978,12.11,No,Yes,No
12/3/2023 17:00,6.573,6.471,6.471,6.775,12.013,No,Yes,No
12/3/2023 18:00,6.471,6.471,6.471,6.674,12.11,No,Yes,No
12/3/2023 19:00,6.573,6.471,6.573,6.674,12.207,No,Yes,No
12/3/2023 20:00,6.573,6.471,6.674,6.674,12.11,No,Yes,No
12/3/2023 21:00,6.573,6.573,6.573,6.775,12.013,No,Yes,No
12/3/2023 22:00,6.573,6.573,6.573,6.775,11.916,No,Yes,No
12/3/2023 23:00,6.573,6.471,6.573,6.674,11.819,No,Yes,No
12/4/2023 0:00,6.573,6.573,6.573,6.775,11.819,No,Yes,No
12/4/2023 1:00,6.573,6.573,6.573,6.674,11.819,No,Yes,No
12/4/2023 2:00,6.573,6.573,6.674,6.775,11.819,No,Yes,No
12/4/2023 3:00,6.674,6.573,6.775,6.775,11.722,No,Yes,No
12/4/2023 4:00,6.674,6.573,6.674,6.775,11.722,No,Yes,No
12/4/2023 5:00,6.674,6.573,6.674,6.674,11.722,No,Yes,No
12/4/2023 6:00,6.775,6.674,6.674,6.674,11.625,No,Yes,No
12/4/2023 7:00,6.775,6.674,6.674,6.674,11.625,No,Yes,No
12/4/2023 8:00,6.775,6.674,6.674,6.573,11.625,No,Yes,No
12/4/2023 9:00,6.674,6.573,6.573,6.573,11.528,No,Yes,No
12/4/2023 10:00,6.674,6.573,6.674,6.674,11.722,No,Yes,No
12/4/2023 11:00,6.674,6.674,6.674,6.674,11.722,No,Yes,No
12/4/2023 12:00,6.674,6.573,6.573,6.573,11.722,No,Yes,No
12/4/2023 13:00,6.775,6.674,6.674,6.674,11.722,No,Yes,No
12/4/2023 14:00,6.775,6.674,6.775,6.674,11.722,No,Yes,No
12/4/2023 15:00,6.775,6.674,6.674,6.674,11.722,No,Yes,No
12/4/2023 16:00,6.775,6.674,6.775,6.674,11.819,No,Yes,No
12/4/2023 17:00,6.877,6.775,6.775,6.674,11.722,No,Yes,No
12/4/2023 18:00,6.877,6.674,6.775,6.674,11.625,No,Yes,No
12/4/2023 19:00,6.775,6.674,6.674,6.674,11.625,No,Yes,No
12/4/2023 20:00,6.775,6.674,6.674,6.674,11.625,No,Yes,No
12/4/2023 21:00,6.775,6.674,6.674,6.674,11.625,No,Yes,No
12/4/2023 22:00,6.775,6.674,6.674,6.674,11.625,No,Yes,No
12/4/2023 23:00,6.775,6.674,6.674,6.674,11.625,No,Yes,No
12/5/2023 0:00,6.674,6.674,6.674,6.674,11.528,No,Yes,No
12/5/2023 1:00,6.674,6.573,6.573,6.573,11.528,No,Yes,No
12/5/2023 2:00,6.573,6.471,6.573,6.573,11.528,No,Yes,No
